Record ID	Creator of the record ID 	Creator of the record	Checked	Corpus name	Corpus ID number	Corpus ID numeric	SEG number	Location > ID 	Location >	Geolocation	Position certainty	Geography notes	Reuse	Archaeological context	Mound	Material category	Stone	Origin of stone	Object category	Preservation	Decoration	Relief decoration	Architectural relief	Figural relief	Decoration notes	Visual record availability	Start Year	End Year	Relative Date	Century	Dialect	Latin	Language form	Script	Layout	Document typology	Public documents	Private documents	Document typology notes	Extent of lines	Administrative keywords ID 	Administrative keywords	Formulaic keywords ID 	Formulaic keywords	Honorific keywords ID 	Honorific keywords	Religious keywords ID 	Religious keywords	Epithet > ID 	Epithet >	Collective group names ID 	Collective group names	Geographic names ID 	Geographic names	Imperial titulature	Currency	Person > ID 	Person >	Visual documentation
3586	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	172|5047	20172		3846	Varna - Odessos - Odessos	p POINT(27.9051876 43.2060517)	2 Vicinity	"Found in: ""vico IV, linea IV n. 40"" (?)"	No	N/A	No	Stone	Limestone		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5470|5471	Euelpistos, child of Kouartos, partner of Karidaba, Chalkedonios, grandchild of|Karidaba, child of, partner of Euelpistos, grandchild of							
3587	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	173	20173		3846	Varna - Odessos - Odessos	p POINT(27.9067326 43.205864)	1 Certain	Found in old turkish castle called Turska tabia, located between the Makednoska street and the Červenoarmejska street.	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5468|5469	Amyntor, child of Agathenor, partner of Mama, grandchild of|Mama, child of Zopyros, partner of, grandchild of							
3588	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	174	20174		3846	Varna - Odessos - Odessos	p POINT(27.9109168 43.2012499)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		174		1920	Chairete						No	No	5465|5466|5467	Diogenes, child of Zopyrion, partner of Nana, grandchild of|Nana, child of Hellen, partner of, grandchild of|Thetheis, child of Asklepiades, partner of Diogenes, grandchild of							
3593	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	175	20175		3846	Varna - Odessos - Odessos	p POINT(27.9040718 43.2059891)	2 Vicinity	"Found in the ""Arabakonak"" street. "	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural|1 Architectural / Ornamental	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	5461|5462	Tryfosa, child of Xenandros, partner of Gaios, grandchild of|Gaios, child of Sousa, partner of, grandchild of Apollonios							
3594	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	175 bis	20175.2		3846	Varna - Odessos - Odessos	p POINT(27.9049301 43.2050507)	3 Region		Yes	Secondary	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3		1919	Chaire						No	No	5459|5460	Gaios, Aimilios, Biator (Viator), child of, partner of Oualenteina, grandchild of|Oualenteina, child of Ouales, partner of, grandchild of							
3595	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	176	20176		3846	Varna - Odessos - Odessos	p POINT(27.9043293 43.2063019)	2 Vicinity	"Found in the ""Arabakonak"" street. "	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1919	Chaire						No	No									
3597	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	176 ter	20176.3		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2061768)	2 Vicinity	Found in the roman necropolis in Dr. Piskjulliev street, together with 177 bis. 	No	Funerary	Yes	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5455|5456	Artemidoros, child of Hippomedon, partner of Iado, Iadon, grandchild of|Iado, Iadon, child of Hefaistion, partner of, grandchild of							
3599	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	177 bis	20177.2		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2059266)	2 Vicinity	Found in the roman necropolis in Dr. Piskjulliev street, together with 176 ter. 	No	Funerary	Yes	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5451|5452	Herakleon, child of Demylos, partner of Preima, grandchild of|Preima, child of Demetrios, partner of, grandchild of							
3600	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	177 ter	20177.3		3846	Varna - Odessos - Odessos	p POINT(27.9185128 43.2002254)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4		1920	Chairete						No	No	5449|5450	Autokrates, child of Kallikrates, partner of Blosti, grandchild of|Blosti, child of Potamon, partner of, grandchild of							
3601	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	178|5052	20178		3846	Varna - Odessos - Odessos	p POINT(27.9214525 43.206646)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4		1919	Chaire						No	No	5445|5446|5447|5448	Sokrates, child of Dionysios, partner of Amas, grandchild of|Amas, child of Asklepiades, partner of, grandchild of|Amasiakis, child of, partner of Zopyrion, grandchild of|Zopyrion, child of Antifilos, partner of, grandchild of							
3602	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	178 bis	20178.2		3846	Varna - Odessos - Odessos	p POINT(27.9042435 43.2064271)	2 Vicinity	"Found in the street called formerly ""of 9th September"" together with 106 bis, 139 bis, 147 bis, 174 bis, 203 bis. "	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	5438|5439|5441|5442|5443	Agathenor, child of Apollonios, partner of Boon, grandchild of|Boon, child of Zopyros, partner of Agathenor, grandchild of|Toutas, child of Zopyros, partner of, grandchild of|Agathenor, child of Agathenor, partner of, grandchild of|Zoudiegyptous, child of Agathenor, partner of, grandchild of							
3605	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	179	20179		3846	Varna - Odessos - Odessos	p POINT(27.924993 43.2056763)	2 Vicinity	"Found in the ""Makedonska"" street in a gardern by the seaside. "	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5437	Xenon, child of Posis, partner of Unknown, grandchild of							
3608	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	181	20181		3846	Varna - Odessos - Odessos	p POINT(27.9042435 43.2063019)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5433|5434	Apellas, child of Xenon, partner of Glykytes, grandchild of|Glykytes, child of Chaireas, partner of, grandchild of							
3609	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	182	20182		3846	Varna - Odessos - Odessos	p POINT(27.902956 43.2063645)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5432	Anthesterios, child of Menodoros, partner of, grandchild of							
3610	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	183	20183		3846	Varna - Odessos - Odessos	p POINT(27.903986 43.2057389)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural				Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	5430|5431	Mentes, child of Neikias, partner of Anni, grandchild of|Anni, child of Xenon, partner of, grandchild of Autokrates							
3611	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	184	20184		3846	Varna - Odessos - Odessos	p POINT(27.9071939 43.2029235)	1 Certain		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5429	Zeinoporeis, child of Z[?], partner of, grandchild of							
3612	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	185	20185		3846	Varna - Odessos - Odessos	p POINT(27.9042435 43.2061768)	2 Vicinity		No	N/A	No	Stone			Stele	9 Undeterminable	1 Relief	2 Figural		Funerary scene/Symposion	Acording the description of J. H. Mordtmann, editor of the inscription	No						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5427	Thiathious, child of Apellas, partner of, grandchild of							
3616	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	186 bis	20186.2		3846	Varna - Odessos - Odessos	p POINT(27.902956 43.2058014)	2 Vicinity	"Found in the street called formerly ""of 9th September""."	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5422|5423	Demetrios, child of Artemidoros, partner of Filiste, grandchild of|Filiste, child of Zenis, partner of, grandchild of							
3618	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	187	20187		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2059891)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental|2 Figural	Floral motive	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5419|5420	[Nou]menios, child of Dionysios, partner of Ama, grandchild of Glaukios|Ama, child of Xenandros, partner of, grandchild of							
3619	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	187 bis	20187.2		3846	Varna - Odessos - Odessos	p POINT(27.9036427 43.2060517)	3 Region	Found in a marketplace.	Yes	Secondary	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Column|Floral motive	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1920	Chairete						No	No	5416|5417	Dionysios, child of Glaukios, partner of Batheis, grandchild of|Batheis, child of Noumenios, partner of, grandchild of							
3622	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	188|5054	20188		3846	Varna - Odessos - Odessos	p POINT(27.929306 43.2064896)	2 Vicinity	Found in a garden by the seaside.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3	1830	Gymnasiarches	1920	Chairete						No	No	5413|5414	Noumenios, child of Agathenor, partner of Blosti, grandchild of|Blosti, child of Zenis, partner of, grandchild of						
3625	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	190	20190		3846	Varna - Odessos - Odessos	p POINT(27.9198003 43.1992164)	1 Certain		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A				There had been an anaglyph (probably showing the funeral scene), that has been deleted later.	Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5410|5411	Parmis, child of Moschion, partner of Makou, grandchild of|Makou, child of Apollonios, partner of, grandchild of							
3626	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	191	20191		3846	Varna - Odessos - Odessos	p POINT(27.9051018 43.2058014)	2 Vicinity		No	N/A	No	Stone			Stele	9 Undeterminable	4 N/A					No			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1920	Chairete						No	No	5408|5409	Apellas, child of Zoilos, partner of Mama, grandchild of|Mama, child of Metrodoros, partner of, grandchild of							
3628	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	193	20193		3846	Varna - Odessos - Odessos	p POINT(27.9042435 43.2061142)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3		1919	Chaire						No	No	5405|5406	[?]ide, child of Artemidoros, partner of, grandchild of|Unknown, child of Apellas, partner of, grandchild of							
3629	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	194	20194		3846	Varna - Odessos - Odessos	p POINT(27.9023552 43.2062394)	2 Vicinity	Found in the street called formerly Ferdinand, then Červenoarmejska.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5010|5403	Unknown, child of Menippos, partner of, grandchild of|Unknown, child of Euboulides, partner of, grandchild of							
3632	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	197	20197		3846	Varna - Odessos - Odessos	p POINT(27.9099298 43.1994041)	3 Region	Found in the old turkish castle called Baruthane. 	Yes	Secondary	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion	Acording to Mihailov!	Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5398|5399	Unknown, child of Zenis, partner of, grandchild of|Unknown, child of Prosodos, partner of, grandchild of							
3635	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	199	20199		3846	Varna - Odessos - Odessos	p POINT(27.9125798 43.202728)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5391	Polemarchos, child of, partner of Iblo[?], grandchild of							
3637	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	200	20200		3846	Varna - Odessos - Odessos	p POINT(27.9163027 43.2020632)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion	Acording to Mihailov. There is no visible mark of the anaglyph.	Yes						No	Prose		Irregular	Private		Funerary		3		1920	Chairete						No	No	5021|5023	Menandros, child of Artemidoros, partner of Thathois, grandchild of|Thathois, child of Hermafilos, partner of Menandros, grandchild of							
3640	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	202	20202		3846	Varna - Odessos - Odessos	p POINT(27.902441 43.2056763)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief				Traces of an anaglyph	Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5012|5017	Noumenios, child of Hellen, partner of, grandchild of|[Try]fosa, child of Hieronymos, partner of, grandchild of							
3641	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	203	20203		3846	Varna - Odessos - Odessos	p POINT(27.9033852 43.2061768)	2 Vicinity	Found in the Graf Ignatiev street.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Naiskos		Traces of an anaglyph	Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5010|5011	Unknown, child of Menippos, partner of, grandchild of|Unknown, child of Artemidoros, partner of, grandchild of							
3643	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	204	20204		3846	Varna - Odessos - Odessos	p POINT(27.9181051 43.2003114)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		3		1920	Chairete						No	No	5005	Zoilos, child of Artemidoros, partner of, grandchild of							
3645	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	206	20206		3846	Varna - Odessos - Odessos	p POINT(27.9046726 43.2052384)	2 Vicinity	"Found during the construction of the ""Zemedelska banka""."	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion	Only traces of this anaglyph.	Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	4999|5001	[?]ofilos, child of, partner of, grandchild of|Unknown, child of [Art]emidoros, partner of, grandchild of							
3646	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	206 bis	20206.2		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2061142)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	4995|4997	Noumenios, child of Artemidoros, partner of, grandchild of|Anon, child of Zopyrion, partner of Noumenios, grandchild of							
3647	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	206 ter	20206.3		3846	Varna - Odessos - Odessos	p POINT(27.9049301 43.2060517)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion|Animal	Horse head on the right side	Yes						No	Prose		Irregular	Private		Funerary		6		1919	Chaire						No	No	4993|4994	Diogenes, child of Menandros, partner of, grandchild of|Menandros, child of Diogenes, partner of, grandchild of							
3651	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	206 quinquies	20206.5		3846	Varna - Odessos - Odessos	p POINT(27.9037285 43.2063645)	4 Uncertain		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief	2 Figural		Funerary scene/Symposion		No						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	4989	Apollodoros, child of Neikias, partner of, grandchild of							
3652	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	207	20207		3846	Varna - Odessos - Odessos	p POINT(27.924757 43.203424)	2 Vicinity	Found in a garden by the seaside.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Group of people	Maybe funerary scene; uncertain	Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No									
3653	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	208	20208		3846	Varna - Odessos - Odessos	p POINT(27.9180408 43.2034084)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief				The anaglyph is now deleted	Yes						No	Prose		Irregular	Private		Funerary		1		1919	Chaire						No	No									
3654	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	208 bis	20208.2		3846	Varna - Odessos - Odessos	p POINT(27.9044151 43.2059266)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	4 Almost destroyed	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No									
3656	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	209 bis	20209.2		3846	Varna - Odessos - Odessos	p POINT(27.9043293 43.2060517)	2 Vicinity		No	N/A	No	Stone	Marble		Other	2 Slightly damaged	4 N/A				Sarcophagus, made of one piece of stone. Now lost.	No			Roman			No	Prose		Irregular	Private		Funerary		7		1919	Chaire		1896	theos			3657	Nikomedeia	No	No	4987|4988	[Pr]okla, child of Gaios, partner of, Neikomedoi, grandchild of|Gaios, Neikeros, child of, partner of [Pr]okla, grandchild of					
3658	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	210	20210		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2059891)	2 Vicinity	Found in the place, where the school of St. Cyril and Method was being constructed	No	N/A	No	Stone	Limestone		Other	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Geometric motive		Sarcophagus.	Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire		1878	heros				No	No	4985	Dionysios, child of Theotides, partner of, grandchild of						
3659	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	211	20211		3846	Varna - Odessos - Odessos	p POINT(27.903986 43.205864)	2 Vicinity	Found in the Benkovski street.	No	N/A	No	Stone	Marble		Other	1 Intact	1 Relief	1 Architectural / Ornamental	Geometric motive		Sargophagus.	Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	4983	Dionysios, Papas, child of Hestiaios, partner of, grandchild of							
3660	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	212	20212		3846	Varna - Odessos - Odessos	p POINT(27.9161096 43.2004365)	1 Certain		No	N/A	No	Stone	Marble		Other	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Geometric motive		Part of sargophagos	Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4		1919	Chaire						No	No	4982	Posid[?], child of [?]sionios, partner of, grandchild of							
3746	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	220|5057	20220		3846	Varna - Odessos - Odessos	p POINT(27.9029989 43.2064896)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Horse   rider|Standing person|Animal		Yes						No	Verse		Irregular	Private		Funerary		6		1919|1930	Chaire|Parodita,Parodeita		1878|1887	heros|Nemesis				No	No	4973	Aristokles, child of Hellen, partner of, grandchild of						
3747	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	221|5047|5058	20221		3846	Varna - Odessos - Odessos	p POINT(27.9045439 43.2068337)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Verse		Irregular	Private		Funerary		8		1919|1930	Chaire|Parodita,Parodeita		6800	Nymfai				No	No	4972	Dioskourides, child of Herakleides, partner of, grandchild of						
3753	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	227	20227		3846	Varna - Odessos - Odessos	p POINT(27.906003 43.2054573)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental	Naiskos|Floral motive			Yes						No	Verse		Irregular	Private		Funerary		9	2170|7979	Doulos|Astoi	1920|7974|1930|1925	Chairete|Tymbos|Parodita,Parodeita|Keimai						No	No	4966|4967|4968	Mentes, child of Mentes, partner of Anneion, grandchild of|Anneion, child of Hellen, partner of, grandchild of|Trofimos, child of, partner of, grandchild of						
5949	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	254	20254		3846	Varna - Odessos - Odessos	p POINT(27.9111099 43.2522047)	2 Vicinity	Found in the vineyards north of the city.	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5950|5951	Moschos, child of Artemidoros, partner of Apfia, grandchild of|Apfia, child of Agathenor, partner of Moschos, grandchild of							
5952	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	255|5075	20255		3846	Varna - Odessos - Odessos	p POINT(27.9145432 43.2434521)	2 Vicinity	Found in the vineyards north of the city.	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose		Irregular	Private		Funerary		2		1919	Chaire		1878	heros				No	No	5953	Soulpikios, Farsouleios, child of, partner of, grandchild of						
5954	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	256	20256		3846	Varna - Odessos - Odessos	p POINT(27.90905 43.2489539)	2 Vicinity	Found in the vineyards north of the city	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Column	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5956|5957	Menandros, child of Dionysios, partner of Iathis, grandchild of|Iathis, child of Konon, partner of Menandros, grandchild of							
5990	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	269|5077	20269		5988	Vinitsa - - Odessos	p POINT(27.9725647 43.2339478)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Horse   rider	Two parts; in the gallery, there is only one of them.	Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5992	Zenios, child of As[?], partner of, grandchild of							
5999	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	272|5078 ter	20272		5994	Evksinograd - - Odessos	p POINT(28.0075836 43.2321969)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	6000|6002	Xenon, child of Artemidoros, partner of Seakou, grandchild of Hippomedon|Seakou, child of Noumenios, partner of Xenon, grandchild of							
6003	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	273|5078 quater	20273		6004	Nadežda (?) - - Odessos	p POINT(27.9354858 43.2654563)	2 Vicinity	I am not sure, if the village Kumanovo and Nadežda are the same place. Acording the map in Mihailov, it could be.	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Horse   rider		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire		1878	heros				No	No	6005	Makedon, child of Makedon, partner of, grandchild of						
6006	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	274	20274		6007	Vladislavovo - - Odessos	p POINT(27.845192 43.2474535)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	6009	Zeail[?], child of, partner of, grandchild of							
6010	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	274 bis	20274.2		6007	Vladislavovo - - Odessos	p POINT(27.8474236 43.2464531)	2 Vicinity	Found in the place called Balan-dere (Pašakjoj), in the distance 2km from Vladislavovo	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion	Probably, there are only traces of the anaglyph	Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3		1919	Chaire						No	No	6011|6013	[?]ios, child of Apoll[?], partner of, grandchild of|Iouos[?], child of, partner of, grandchild of							
6017	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	276	20276		6018	Aksakovo - - Odessos	p POINT(27.8173828 43.259956)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	6020|6021	[?]sios, child of Kratippos, partner of Apfia, grandchild of|Apfia, child of, partner of [?]sios, grandchild of							
6089	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	292|5083	20292		6048	Galata - - Odessos	p POINT(27.9396057 43.1628689)	2 Vicinity	Found probably in the place called Kajalaka, in a thracian sanctuary	No	Religious/Ritual	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Horse   rider		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire		1878	heros				No	No	6090	Agathenor, child of Kleanor, partner of, grandchild of						
