Record ID,Creator of the record,Checked,Corpus name,Corpus ID number,Corpus ID numeric,SEG number,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief decoration,Architectural relief,Figural relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet >,Collective group names,Geographic names,Imperial titulature,Currency,Person >,Visual documentation
15625,2,Yes,Other,Gyuzelev 2013 16,100056,60:698,8044,p POINT(27.7248144 42.4084071),1 Certain,"Necropolis Budzhaka;  Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15643,
15624,2,Yes,Other,Gyuzelev 2013 17,100057,60:699,8044,p POINT(27.7242351 42.4081219),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48. Belonging to the grave no. 3",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15645,
15648,2,Yes,Other,Gyuzelev 2013 18,100058,60:700,8044,p POINT(27.7252007 42.4077417),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15650,
15647,2,Yes,Other,Gyuzelev 2013 19,100059,60:701,8044,p POINT(27.7247715 42.4075357),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,3 Heavily damaged,1 Relief,,,,Painted letters,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15652,
2314,2,Yes,I Aeg Thrace,6,10006,,3769,p POINT(26.785014 38.177262),1 Certain,temple of Dionysos in Teos,No,Religious/Ritual,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Crown,,,Yes,-166,-160,Not Roman,-2,,No,Prose,,Irregular,Public,State decrees,,,26,1821|1846|2317|1805,,2311|2316|1990,1886|1896,,2297|2315,,No,No,,
15646,2,Yes,Other,Gyuzelev 2013 20,100060,60:702,8044,p POINT(27.7248788 42.40771),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,,1 Architectural / Ornamental,,,Triangle upper part stele,Yes,-399,-380,Not Roman,-4,,No,Verse,,Irregular,Private,,Funerary,,5,,1925,,,,,,No,No,15654,
15659,2,Yes,Other,Gyuzelev 2013 21,100061,60:703,8044,p POINT(27.7245998 42.4075832),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,"Lead clamps, fixed to the base.",Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15661,
15658,2,Yes,Other,Gyuzelev 2013 22,100062,60:704,8044,p POINT(27.7252007 42.4079476),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15663,
15657,2,Yes,Other,Gyuzelev 2013 23,100063,60:705,8044,p POINT(27.7248573 42.4077892),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15666,
15656,2,Yes,Other,Gyuzelev 2013 24,100064,60:706,8044,p POINT(27.7244925 42.4079318),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15668,
15655,2,Yes,Other,Gyuzelev 2013 25,100065,60:707,8044,p POINT(27.7249861 42.4079476),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15670,
15673,2,Yes,Other,Gyuzelev 2013 26,100066,60:708,8044,p POINT(27.7237201 42.4076941),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48. In stone mound.",No,Funerary,Yes,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,,
15677,2,Yes,Other,Gyuzelev 2013 27,100067,60:709,8044,p POINT(27.724793 42.4079476),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Other >,"Grey stone, pumice",Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15680,
15676,2,Yes,Other,Gyuzelev 2013 28,100068,60:710,8044,p POINT(27.7248359 42.4079476),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,Limestone pumice,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,Doric name,2,,,,,,,,No,No,15682,
15675,2,Yes,Other,Gyuzelev 2013 29,100069,60:711,8044,p POINT(27.7251792 42.4081061),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15684,
2318,2,Yes,I Aeg Thrace,7,10007,,3767,p POINT(24.97366 40.93371),3 Region,Bouloustra,Yes,Secondary,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Public,State decrees,,,41,2312|1846|2320|1821|1817|2302|1851|1810|2306|1805,,2311|2316|2321|2001|2322|1982|1977|1996|2003|2004,2303|1881|1870|1899|2328,,2319,,No,No,3880,
15674,2,Yes,Other,Gyuzelev 2013 30,100070,60:712,8044,p POINT(27.7253509 42.4078843),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15685,
15692,2,Yes,Other,Gyuzelev 2013 31,100071,60:713,8044,p POINT(27.7245998 42.4070128),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15695,
15691,2,Yes,Other,Gyuzelev 2013 32,100072,60:714,8044,p POINT(27.72475 42.4071079),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,Father and son,4,,,,,,,,No,No,15698|15699,
15690,2,Yes,Other,Gyuzelev 2013 33,100073,60:715,8044,p POINT(27.7249002 42.4068544),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.Together with an amphora",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15704,
15689,2,Yes,Other,Gyuzelev 2013 34,100074,60:716,8044,p POINT(27.7247286 42.4069812),1 Certain,"Necropolis Budzhaka;Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,Painted letters,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15702,
15688,2,Yes,Other,Gyuzelev 2013 35,100075,60:717,8044,p POINT(27.7248788 42.4070445),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15705,
15687,2,Yes,Other,Gyuzelev 2013 36,100076,60:718,8044,p POINT(27.7249002 42.4071238),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15707,
15686,2,Yes,Other,Gyuzelev 2013 37,100077,60:719,8044,p POINT(27.7249432 42.406997),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-499,-350,Not Roman,-5|-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15708,
15715,2,Yes,Other,Gyuzelev 2013 38,100078,60:720,8044,p POINT(27.7244282 42.4084071),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,Dated by archaeological context,3,,,,,,,,No,No,15717,
15714,2,Yes,Other,Gyuzelev 2013 39,100079,60:721,8044,p POINT(27.7244282 42.4082011),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48..",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15719,
2323,2,Yes,I Aeg Thrace,8,10008,,3767,p POINT(24.97366 40.93371),1 Certain,Bouloustra,No,Religious/Ritual,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Public,State decrees,,,33,2312|1821|2320|1846|1817|2326|1851,1910,2308|1988|2321|2310|1978|2327,1870|2325|1881,,1791,,No,No,3881,
15713,2,Yes,Other,Gyuzelev 2013 40,100080,60:722,8044,p POINT(27.7056527 42.4088507),1 Certain,"Necropolis Kalfata; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,3 Other,,Naiskos,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15721,
15712,2,Yes,Other,Gyuzelev 2013 41,100081,60:723,8044,p POINT(27.7051806 42.4090091),1 Certain,"Necropolis Kalfata; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15723,
15711,2,Yes,Other,Gyuzelev 2013 42,100082,60:724,8044,p POINT(27.7243423 42.4085338),1 Certain,"Necropolis Budzhaka;Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15724,
15710,2,Yes,Other,Gyuzelev 2013 43,100083,60:725,8044,p POINT(27.7244282 42.4082328),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,15725,
15709,2,Yes,Other,Gyuzelev 2013 44,100084,60:726,8044,p POINT(27.7235055 42.4082962),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-350,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15726,
15734,2,Yes,Other,Gyuzelev 2013 45,100085,60:727,8044,p POINT(27.7244067 42.4082645),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15736,
15733,2,Yes,Other,Gyuzelev 2013 46,100086,60:728,8044,p POINT(27.7246642 42.4081536),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,Three acroteria,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15737,
15732,2,Yes,Other,Gyuzelev 2013 47,100087,60:729,8044,p POINT(27.7246642 42.4080744),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,No,No,,
15731,2,Yes,Other,Gyuzelev 2013 48,100088,60:730,8044,p POINT(27.7240205 42.4081853),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Marble,,Stele,1 Intact,1 Relief,1 Architectural / Ornamental,Naiskos,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15739,
15730,2,Yes,Other,Gyuzelev 2013 49,100089,60:731,8044,p POINT(27.7244496 42.4082645),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-5|-4,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15740,
2329,2,Yes,I Aeg Thrace,9,10009,,3767,p POINT(24.97366 40.93371),1 Certain,Bouloustra,No,Religious/Ritual,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Public,State decrees,,,44,2312|1846|1821|1817|2302|2317|1851,1910,2331|2001|2311|2321|1973|2310|1996|2004|2003|1980|1978|1982|2322,2303,,1791|2297,2332,No,Yes,3882|3883|3884,
15729,2,Yes,Other,Gyuzelev 2013 50,100090,60:732,8044,p POINT(27.7243423 42.4081377),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-400,Not Roman,-5,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,5347,,No,No,,
15728,2,Yes,Other,Gyuzelev 2013 51,100091,60:733,8044,p POINT(27.7251148 42.4084705),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-399,-300,Not Roman,-4,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15742,
15727,2,Yes,Other,Gyuzelev 2013 52,100092,60:734,8044,p POINT(27.7244282 42.4082487),1 Certain,"Necropolis Budzhaka; Gyuzelev, Martin. 2013. Tituli sepulcrales in necropoli antiqua locis dictis Kalfata and Budzaka prope urbem Sozopolim reperti in effosionibus annorum MMIV et MMV. Il Mar Nero 7: 115–48.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-499,-400,Not Roman,-5,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15744,
15752,2,Yes,Other,Gyuzelev 2005 1,100093,,8044,p POINT(27.7032495 42.4098171),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15753,
15751,2,Yes,Other,Gyuzelev 2005 2,100094,,8044,p POINT(27.7035069 42.4100548),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,3 Heavily damaged,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15756,
15750,2,Yes,Other,Gyuzelev 2005 3,100095,,8044,p POINT(27.703979 42.4095636),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Near the red figure lekythos grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Stoichedon,Private,,Funerary,Ionian,2,,,,,,,,No,No,15757,
15749,2,Yes,Other,Gyuzelev 2005 4,100096,,8044,p POINT(27.7040005 42.4100865),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-420,-340,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15758,
15748,2,Yes,Other,Gyuzelev 2005 5,100097,,8044,p POINT(27.7038288 42.4098488),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002 In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15760,
15747,2,Yes,Other,Gyuzelev 2005 6,100098,,8044,p POINT(27.7035069 42.4101974),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,No,No,15763,
15746,2,Yes,Other,Gyuzelev 2005 7,100099,,8044,p POINT(27.7033997 42.4097696),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,No,No,15764,
2333,2,Yes,I Aeg Thrace,10,10010,,3767,p POINT(24.97366 40.93371),1 Certain,,No,Religious/Ritual,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-199,-100,Not Roman,-2,,No,Prose,,Irregular,Public,State decrees,,,14,2312|1846|1821|2320|1817,1910,2308|2311|1973|2310,,,1791,,No,No,3883,
