personkey,inscriptionkey,ethnicity,gender,class
4897,2284,Greek,Male,Personal name
16187,16181,Greek,Female,Personal name
16187,16181,Greek,Male,Parent name
14039,14002,Greek,Male,Personal name
14039,14002,Greek,Male,Parent name
8073,8070,Greek,Male,Parent name
8073,8070,Roman,Male,Partner name
8073,8070,Greek,Female,Personal name
5591,2969,Greek,Male,Parent name
5591,2969,Greek,Male,Personal name
11456,11503,Greek,Male,Parent name
11456,11503,Greek,Male,Grandparent name
11456,11503,Greek,Male,Personal name
6408,6407,Greek,Male,Parent name
6408,6407,Greek,Male,Personal name
5705,3093,Greek,Male,Parent name
5705,3093,Greek,Male,Personal name
6283,6282,Greek,Male,Parent name
6283,6282,Greek,Male,Personal name
5387,2783,Greek,Male,Parent name
5387,2783,Greek,Male,Personal name
12395,12379,Greek,Male,Parent name
12395,12379,Greek,Male,Personal name
12395,12379,Greek,Female,Partner name
15145,14723,Greek,Female,Parent name
15145,14723,Greek,Female,Personal name
5098,2535,Greek,Male,Parent name
5098,2535,Greek,Male,Personal name
5098,2535,Roman,Male,Personal name
5827,3488,Greek,Male,Parent name
5827,3488,Greek,Male,Personal name
8783,8781,Greek,Male,Parent name
8783,8781,Greek,Male,Personal name
12277,12145,Greek,Female,Parent name
12277,12145,Greek,Male,Personal name
8399,8398,Greek,Male,Parent name
8399,8398,Greek,Male,Personal name
5408,3626,Greek,Male,Personal name
5408,3626,Greek,Male,Parent name
5408,3626,Thracian,Female,Partner name
11741,11739,Greek,Male,Parent name
11741,11739,Greek,Male,Partner name
11741,11739,Greek,Male,Grandparent name
11741,11739,Greek,Female,Personal name
14371,14368,Greek,Male,Personal name
14371,14368,Greek,Male,Parent name
3887,2343,Greek,Male,Parent name
3887,2343,Greek,Male,Personal name
14969,14593,Greek,Male,Parent name
14969,14593,Greek,Female,Personal name
5114,2535,Greek,Male,Personal name
5114,2535,Roman,Male,Personal name
5114,2535,Greek,Male,Parent name
14544,14542,Greek,Male,Personal name
14544,14542,Greek,Male,Parent name
5183,2921,Greek,Male,Personal name
5183,2921,Roman,Male,Personal name
5183,2921,Greek,Male,Parent name
13955,13953,Greek,Male,Personal name
13955,13953,Greek,Male,Parent name
5796,3500,Greek,Male,Personal name
5796,3500,Greek,Male,Parent name
5796,3500,Greek,Female,Partner name
8755,8754,Greek,Male,Parent name
8755,8754,Greek,Male,Personal name
6444,6443,Greek,Female,Personal name
6444,6443,Greek,Male,Parent name
10707,10705,Greek,Male,Parent name
10707,10705,Greek,Male,Personal name
5788,3163,Greek,Male,Personal name
5788,3163,Greek,Male,Parent name
5957,5954,Greek,Male,Parent name
5957,5954,Greek,Male,Partner name
5957,5954,Greek,Female,Personal name
14082,14080,Greek,Male,Parent name
14082,14080,Greek,Male,Personal name
9092,9091,Greek,Male,Personal name
9092,9091,Greek,Male,Parent name
12343,12320,Greek,Male,Personal name
12343,12320,Greek,Male,Parent name
5743,3529,Greek,Female,Personal name
5743,3529,Greek,Male,Parent name
5473,3585,Greek,Male,Personal name
5473,3585,Greek,Male,Parent name
5473,3585,Thracian,Female,Partner name
5543,2916,Greek,Female,Parent name
5543,2916,Greek,Male,Personal name
15492,14887,Greek,Female,Parent name
15492,14887,Greek,Female,Personal name
9268,9266,Greek,Male,Parent name
9268,9266,Greek,Male,Personal name
14013,14002,Greek,Male,Parent name
14013,14002,Greek,Male,Personal name
6000,5999,Greek,Female,Parent name
6000,5999,Greek,Male,Grandparent name
6000,5999,Greek,Male,Personal name
6000,5999,Uncertain,Female,Partner name
3877,2304,Greek,Male,Personal name
3877,2304,Greek,Male,Parent name
8800,8799,Greek,Male,Personal name
8800,8799,Greek,Male,Parent name
12514,12513,Greek,Male,Personal name
12514,12513,Greek,Male,Parent name
12514,12513,Greek,Female,Partner name
5544,2916,Greek,Male,Personal name
5544,2916,Greek,Male,Parent name
12196,12145,Greek,Male,Parent name
12196,12145,Greek,Male,Personal name
5455,3597,Greek,Female,Personal name
5455,3597,Greek,Male,Parent name
5455,3597,Uncertain,Female,Partner name
5254,2936,Greek,Male,Personal name
5254,2936,Greek,Male,Parent name
5254,2936,Roman,Male,Personal name
11742,11739,Greek,Male,Personal name
11742,11739,Greek,Male,Parent name
11742,11739,Greek,Female,Partner name
5372,2771,Greek,Male,Parent name
5372,2771,Greek,Male,Personal name
4156,2571,Greek,Male,Parent name
4156,2571,Greek,Male,Personal name
15036,14631,Greek,Female,Personal name
15036,14631,Greek,Male,Parent name
15719,15714,Greek,Male,Personal name
15719,15714,Greek,Male,Parent name
14393,14392,Greek,Male,Parent name
14393,14392,Greek,Female,Personal name
14033,14002,Greek,Male,Personal name
14033,14002,Greek,Male,Parent name
15948,15934,Greek,Male,Parent name
15948,15934,Greek,Male,Personal name
8962,8958,Greek,Male,Parent name
8962,8958,Greek,Female,Personal name
5483,3581,Greek,Male,Personal name
5483,3581,Greek,Female,Parent name
5483,3581,Uncertain,Ambiguous,Partner name
4549,2857,Greek,Male,Parent name
4549,2857,Greek,Male,Personal name
5438,3602,Greek,Male,Personal name
5438,3602,Greek,Male,Parent name
5438,3602,Uncertain,Ambiguous,Partner name
12181,12145,Greek,Male,Parent name
12181,12145,Greek,Male,Personal name
15412,14841,Greek,Male,Parent name
15412,14841,Greek,Male,Personal name
15412,14841,Roman,Male,Personal name
13882,13877,Greek,Male,Parent name
13882,13877,Greek,Male,Personal name
4450,2812,Greek,Male,Parent name
4450,2812,Greek,Male,Personal name
5704,3088,Greek,Male,Parent name
5704,3088,Greek,Male,Personal name
6313,6310,Greek,Male,Personal name
6313,6310,Greek,Male,Parent name
13854,13849,Greek,Male,Parent name
13854,13849,Greek,Male,Personal name
4553,2860,Greek,Male,Parent name
4553,2860,Greek,Male,Personal name
5241,2936,Greek,Male,Personal name
5241,2936,Roman,Male,Personal name
5241,2936,Greek,Male,Parent name
9799,9797,Greek,Male,Personal name
9799,9797,Greek,Male,Parent name
12188,12145,Greek,Male,Personal name
12188,12145,Greek,Male,Parent name
15335,14811,Greek,Male,Parent name
15335,14811,Greek,Female,Personal name
4539,2854,Greek,Male,Parent name
4539,2854,Greek,Male,Partner name
4539,2854,Greek,Female,Personal name
4196,2672,Greek,Male,Personal name
4196,2672,Greek,Male,Parent name
13750,13748,Greek,Male,Parent name
13750,13748,Greek,Male,Personal name
9153,9147,Greek,Male,Parent name
9153,9147,Greek,Male,Personal name
12157,12140,Greek,Male,Parent name
12157,12140,Greek,Male,Personal name
15488,14885,Greek,Male,Parent name
15488,14885,Greek,Male,Personal name
5381,2777,Greek,Male,Parent name
5381,2777,Greek,Male,Personal name
14947,14579,Greek,Male,Parent name
14947,14579,Greek,Male,Personal name
5553,2916,Greek,Female,Parent name
5553,2916,Greek,Male,Personal name
4246,2712,Greek,Female,Personal name
4246,2712,Greek,Male,Parent name
3908,2380,Greek,Male,Personal name
3908,2380,Greek,Male,Parent name
6312,6310,Greek,Male,Parent name
6312,6310,Greek,Male,Personal name
8214,8193,Greek,Male,Parent name
8214,8193,Greek,Male,Personal name
16112,16110,Greek,Male,Personal name
16112,16110,Greek,Male,Parent name
15764,15746,Greek,Male,Parent name
15764,15746,Greek,Female,Personal name
4103,2518,Greek,Male,Personal name
4103,2518,Greek,Male,Parent name
14215,14146,Greek,Male,Parent name
14215,14146,Greek,Male,Personal name
8366,8365,Greek,Male,Parent name
8366,8365,Greek,Male,Personal name
11745,11739,Greek,Male,Parent name
11745,11739,Greek,Male,Personal name
13004,12990,Greek,Male,Parent name
13004,12990,Greek,Male,Personal name
4312,2712,Greek,Male,Personal name
4312,2712,Greek,Male,Parent name
16122,16117,Greek,Female,Personal name
16122,16117,Greek,Male,Parent name
8809,8808,Greek,Male,Personal name
8809,8808,Greek,Male,Parent name
15083,14654,Greek,Male,Parent name
15083,14654,Greek,Male,Personal name
11693,11691,Greek,Male,Personal name
11693,11691,Greek,Male,Parent name
11693,11691,Uncertain,Female,Partner name
14971,14595,Greek,Male,Parent name
14971,14595,Greek,Female,Personal name
5136,2921,Greek,Male,Personal name
5136,2921,Greek,Male,Parent name
5136,2921,Roman,Male,Personal name
15401,14839,Greek,Male,Parent name
15401,14839,Roman,Female,Personal name
15401,14839,Greek,Female,Personal name
15401,14839,Greek,Female,Personal name
5755,3160,Greek,Male,Personal name
5755,3160,Greek,Male,Parent name
4723,3203,Greek,Male,Parent name
4723,3203,Greek,Male,Personal name
9132,9131,Greek,Male,Parent name
9132,9131,Greek,Male,Personal name
15365,14827,Greek,Male,Personal name
15365,14827,Greek,Male,Parent name
9359,9357,Greek,Male,Parent name
9359,9357,Greek,Male,Personal name
15141,14722,Greek,Male,Parent name
15141,14722,Greek,Female,Personal name
15945,15935,Greek,Male,Personal name
15945,15935,Greek,Ambiguous,Parent name
5434,3608,Greek,Male,Parent name
5434,3608,Greek,Female,Personal name
12124,12106,Greek,Female,Personal name
12124,12106,Greek,Male,Parent name
9090,9088,Greek,Male,Parent name
9090,9088,Greek,Ambiguous,Personal name
4255,2712,Greek,Male,Personal name
4255,2712,Greek,Male,Parent name
5741,3121,Greek,Male,Personal name
5741,3121,Greek,Male,Parent name
7419,7418,Greek,Female,Personal name
7419,7418,Greek,Male,Parent name
5437,3605,Greek,Male,Parent name
5437,3605,Greek,Male,Personal name
5437,3605,Uncertain,Ambiguous,Partner name
14269,14264,Greek,Female,Personal name
14269,14264,Greek,Male,Parent name
5539,2916,Greek,Male,Personal name
5539,2916,Greek,Male,Parent name
5545,2916,Greek,Male,Personal name
5545,2916,Greek,Male,Parent name
15794,15779,Greek,Male,Personal name
15794,15779,Greek,Male,Parent name
13575,13568,Greek,Male,Personal name
13575,13568,Greek,Male,Personal name
13575,13568,Greek,Male,Parent name
12203,12145,Greek,Male,Parent name
12203,12145,Greek,Male,Personal name
5159,2921,Greek,Male,Parent name
5159,2921,Roman,Male,Personal name
5159,2921,Greek,Male,Personal name
12436,12390,Greek,Male,Parent name
12436,12390,Greek,Male,Personal name
16629,9729,Greek,Male,Personal name
16629,9729,Greek,Male,Parent name
5761,3161,Greek,Male,Personal name
5761,3161,Greek,Male,Parent name
12409,12383,Greek,Female,Personal name
12409,12383,Greek,Male,Parent name
12409,12383,Greek,Male,Grandparent name
12409,12383,Greek,Male,Partner name
16494,16492,Greek,Male,Personal name
16494,16492,Greek,Male,Parent name
5816,3311,Greek,Male,Parent name
5816,3311,Greek,Male,Personal name
15477,14875,Greek,Male,Parent name
15477,14875,Greek,Male,Personal name
12708,12699,Greek,Female,Partner name
12708,12699,Greek,Male,Personal name
12708,12699,Roman,Male,Personal name
12708,12699,Greek,Female,Parent name
14021,14002,Greek,Male,Parent name
14021,14002,Greek,Male,Personal name
7107,7104,Greek,Male,Parent name
7107,7104,Greek,Male,Personal name
7107,7104,Roman,Male,Personal name
6308,6306,Greek,Male,Parent name
6308,6306,Greek,Ambiguous,Personal name
5576,2916,Greek,Male,Parent name
5576,2916,Greek,Male,Personal name
12244,12145,Greek,Male,Personal name
12244,12145,Greek,Male,Parent name
5956,5954,Greek,Male,Personal name
5956,5954,Greek,Male,Parent name
5956,5954,Greek,Female,Partner name
6730,6728,Greek,Male,Personal name
6730,6728,Greek,Male,Parent name
14999,14610,Greek,Male,Personal name
14999,14610,Greek,Male,Parent name
11656,11655,Greek,Male,Parent name
11656,11655,Greek,Male,Personal name
15638,15628,Greek,Male,Personal name
15638,15628,Greek,Male,Parent name
8697,8696,Greek,Male,Parent name
8697,8696,Greek,Male,Personal name
5213,12032,Greek,Male,Personal name
5213,12032,Roman,Male,Personal name
5213,12032,Roman,Male,Personal name
5213,12032,Greek,Male,Parent name
10664,10662,Greek,Male,Personal name
10664,10662,Greek,Male,Parent name
14332,14327,Greek,Male,Parent name
14332,14327,Greek,Male,Personal name
6231,6230,Greek,Male,Parent name
6231,6230,Greek,Male,Personal name
6231,6230,Roman,Male,Personal name
5569,6035,Greek,Male,Parent name
5569,6035,Greek,Male,Personal name
15595,15594,Greek,Female,Personal name
15595,15594,Greek,Male,Parent name
5557,2916,Greek,Male,Parent name
5557,2916,Greek,Male,Personal name
11753,11752,Greek,Male,Grandparent name
11753,11752,Greek,Male,Parent name
11753,11752,Greek,Female,Personal name
14391,14389,Greek,Male,Parent name
14391,14389,Greek,Male,Personal name
15023,14623,Greek,Male,Parent name
15023,14623,Greek,Female,Personal name
5751,3532,Greek,Male,Personal name
5751,3532,Greek,Male,Parent name
4271,2712,Greek,Male,Personal name
4271,2712,Greek,Male,Parent name
15757,15750,Greek,Male,Parent name
15757,15750,Greek,Male,Personal name
11455,11503,Greek,Male,Personal name
11455,11503,Greek,Male,Parent name
